name,description,tags,node_type,location,centroid
21,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.176695898240332 53.5855157695343),
22,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.176731439427302 53.58538644864132),
23,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.176770150288629 53.585246899673926),
24,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.176808202756918 53.585107211303544),
25,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.176844539256763 53.58497812538409),
26,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.176882327917927 53.58485489745098),
Schinkelplatz,,['leisure:park'],['POI'],POINT(10.013237647715364 53.58294781745478),
Bootswerft Neuengamme,,['waterway:boatyard'],['POI'],POINT(10.199758042314883 53.46489423367906),
Grüne Mitte Heimfeld,,['leisure:park'],['POI'],POINT(9.956757469768556 53.4658229927021),
Kirchenwiese,,['landuse:grass'],['POI'],POINT(9.892745814673361 53.552812074695396),
Löschplatz,,['landuse:grass'],['POI'],POINT(10.05033890582395 53.5446553807873),
Regenrückhaltebecken Koppelstraße,,"['natural:water', 'water:basin']",['POI'],POINT(9.935832440341773 53.59293934534279),
BUND Naturerlebnisgarten,,"['leisure:garden', 'access:customers']",['POI'],POINT(9.998522814530428 53.48588074668306),
Schulgarten,,['leisure:garden'],['POI'],POINT(10.011831166700937 53.58653320072864),
47,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177283708369693 53.58467464754109),
48,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177069141576862 53.584661355177296),
49,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.176820450469256 53.584646339971286),
Festwiese,,"['access:private', 'landuse:grass']",['POI'],POINT(10.176413778551558 53.58462792520715),
50,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.176368506745947 53.58440628391259),
51,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.176608776389546 53.58442811036108),
52,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.176834749407998 53.58444753283859),
53,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177066978490112 53.58446798582046),
54,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177309492711727 53.58448983412291),
55,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.17735351518381 53.58431595415608),
56,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177111501033599 53.584294388552905),
57,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.176878496777785 53.58427455917507),
58,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.176651580946816 53.58425515771979),
59,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.17641318411347 53.584236938219966),
43,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177583749519577 53.58470951142147),
44,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177625624058997 53.584594114971694),
45,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177657598395545 53.58447914320576),
46,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177682955046084 53.58435440314203),
80,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.176478653847514 53.58402984158505),
81,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.176514348383867 53.58390459424561),
82,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.176548806083238 53.58377576599788),
83,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.176580495373921 53.58365316815681),
84,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.17661164082916 53.583535383304216),
85,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.17664381608975 53.58341063794758),
60,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.176851848694817 53.58406474904868),
61,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177084406091604 53.58408555700947),
62,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.17729595 53.584104450000005),
63,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177517845557343 53.58412345584421),
64,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177753648101461 53.58414276557469),
69,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.176895692332112 53.58386836406872),
68,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177126283421638 53.583887134293136),
67,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177337172865585 53.58390643444976),
66,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177560264179675 53.58392431177043),
65,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177802142328956 53.58394487244583),
70,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.17694369296046 53.583648295694594),
71,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177171840271559 53.583667103906),
72,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177388833694836 53.583684619978605),
73,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177613670442009 53.58370221187448),
74,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177853331028047 53.583720547386946),
75,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177900335294783 53.5835401173128),
76,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.17766206403476 53.583520031172355),
77,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.17743349406005 53.58350309313773),
78,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177210697494493 53.583484753561805),
79,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.176981412371427 53.583466049763935),
35,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177242459329506 53.58585848975576),
36,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177285385662431 53.58571121665283),
37,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177322417790121 53.58557586983085),
38,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177356330486935 53.58544718624394),
39,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177395050187094 53.58531285541263),
40,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.17743499282654 53.585174645576444),
41,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177474340729045 53.5850420716184),
42,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.177512515557009 53.584912494593084),
86,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.17254426883389 53.58575122714286),
88,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.172562119880956 53.585567612315444),
90,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.172584040094447 53.585435806203066),
92,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.172605891738357 53.58532761836981),
94,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.172629368173563 53.58522123900383),
96,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.172653677860671 53.58511712769886),
98,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.172680503145305 53.585004483569755),
100,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.172706123119191 53.58489156134118),
102,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.172733996588429 53.584764018062465),
87,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.172096286155528 53.58552985017023),
89,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.172129688735733 53.585409814551),
91,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.172160404185924 53.58530472857542),
93,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.172188437873842 53.58519607274555),
95,,"['leisure:garden', 'access:yes', 'landuse:orchard']",['POI'],POINT(10.172220366157518 53.5850855663639),
97,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.172250777482102 53.58497397204592),
99,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.172283553515674 53.58486647212371),
101,,"['leisure:garden', 'access:private', 'landuse:orchard']",['POI'],POINT(10.1723200778646 53.58474589962764),
Bauerngarten,,['leisure:garden'],['POI'],POINT(10.109813952792951 53.6301794255311),
Erwin-Seeler-Park,,['leisure:park'],['POI'],POINT(10.03612862903746 53.540906762825074),
Fischteich,,['natural:water'],['POI'],POINT(9.911678770765786 53.419547573075086),
Festwiese,,['landuse:grass'],['POI'],POINT(10.03090853883809 53.628261102985384),
Hohenfelder Bucht,,['natural:water'],['POI'],POINT(10.016678496772615 53.56275786897084),
Stoltenpark,,['leisure:park'],['POI'],POINT(10.031031490961748 53.54751130054543),
Streuobstwiese,,"['leisure:garden', 'access:customers']",['POI'],POINT(10.174199216182696 53.65333683209258),
Planschbecken,,['natural:water'],['POI'],POINT(10.02216402965055 53.59712958633854),
Grünzug Wilhelmsburger Dove-Elbe,,['leisure:park'],['POI'],POINT(10.033369406464086 53.502008298896094),
Bei der Jugendmusikschule,,['leisure:park'],['POI'],POINT(9.993384791460748 53.57243644562153),
Kinderspielplatz Kiefernberg,,['leisure:park'],['POI'],POINT(9.951686495164887 53.464393330467956),
Stuhlmannplatz,,['leisure:park'],['POI'],POINT(9.945896020469547 53.5538960317983),
Sonnenstufen,In den Hang eingelassene Betontreppen die als Sitzflächen dienen.,['leisure:park'],['POI'],POINT(9.93776127338685 53.56098710798439),
Giftbudenplatz,,['landuse:grass'],['POI'],POINT(10.104780603561734 53.43321001518515),
Schulgarten,,['leisure:garden'],['POI'],POINT(9.987863399999998 53.426791800000004),
NABU-Wildblumen-Wiese,,['natural:grassland'],['POI'],POINT(9.939777242031926 53.58641302778498),
Neues Regenrückhaltebecken Brookgraben,,"['natural:water', 'water:basin']",['POI'],POINT(9.923848486048026 53.621283425552186),
InPela-Stadtteilgarten,,['leisure:garden'],['POI'],POINT(9.99700418722985 53.666386476737244),
Jürgen-W.-Scheutzow-Park,,['leisure:park'],['POI'],POINT(10.021142342637868 53.551687930691074),
Regenwald,,['leisure:park'],['POI'],POINT(9.863391016309453 53.56303172425933),
Alpen,,['leisure:park'],['POI'],POINT(9.860127637902561 53.56380516630596),
Schulgarten,,"['leisure:garden', 'access:no']",['POI'],POINT(10.12178389154116 53.59953239782812),
Rosengarten,,['leisure:garden'],['POI'],POINT(10.077171656649842 53.65189774036367),
Bauerngarten,,['leisure:garden'],['POI'],POINT(10.076665876865967 53.65178599876405),
Gemeinschaftswiese,,['landuse:meadow'],['POI'],POINT(10.005296765378677 53.66978405202192),
Wildblumen Wiese,Kein Hundeplatz!,['landuse:meadow'],['POI'],POINT(10.088221543476369 53.57952668073111),
Kuehnbachteich,,"['natural:water', 'water:pond']",['POI'],POINT(10.132362462998909 53.581133955614625),
Wilde Lichtung,,['natural:grassland'],['POI'],POINT(9.997777811190607 53.51702236701722),
Lürader Teich,,"['natural:water', 'water:pond']",['POI'],POINT(9.934178146636153 53.42519235781637),
Flottbek,,"['natural:water', 'water:basin']",['POI'],POINT(9.863947797540941 53.56147623373794),
Regenrückhaltebecken,,"['natural:water', 'water:basin']",['POI'],POINT(9.942812014551603 53.59288043771455),
Merlinplatz,,"['leisure:park', 'access:yes']",['POI'],POINT(9.846265368390117 53.47687712355693),
Wachtelkönigplatz,,"['leisure:park', 'access:yes']",['POI'],POINT(9.849077451023284 53.47763922510166),
Stephanusgarten,,['leisure:garden'],['POI'],POINT(9.943178219991285 53.581920056936745),
Kuehnbachteich,,"['natural:water', 'water:pond']",['POI'],POINT(10.13102057241538 53.581375300772784),
Sucks-Bootsmotoren-Service,,"['waterway:boatyard', 'landuse:industrial']",['POI'],POINT(10.000965870549384 53.46957206982543),
Blühwiese,,['landuse:meadow'],['POI'],POINT(10.057163040233386 53.602629682313186),
Vierländerin-Brunnen,,['natural:water'],['POI'],POINT(9.990181391181936 53.54765924318579),
Großneumarktbrunnen,,['natural:water'],['POI'],POINT(9.980533796542165 53.55056638045235),
Adalbertteich,,['natural:water'],['POI'],POINT(9.837618231843551 53.566654618116935),
Gelände des Pumpwerkes Swatten Weg,,['landuse:meadow'],['POI'],POINT(9.85953978137093 53.60373293570035),
Pionierfeld,,['landuse:forest'],['POI'],POINT(10.034400715839999 53.54310432907056),
Garten der Tierpark-Förderer,,['leisure:garden'],['POI'],POINT(9.938083528014266 53.59686143022098),
Mara-Wiese,,['landuse:grass'],['POI'],POINT(9.940850577685842 53.598306314967765),
Grünzug Bei der Apostelkirche,,['leisure:park'],['POI'],POINT(9.943891116612939 53.57624062550919),
Schulgarten,,"['leisure:garden', 'access:permit']",['POI'],POINT(10.104930684749005 53.5662513723404),
asiatischer Garten,,"['leisure:garden', 'access:permit']",['POI'],POINT(10.105709995600307 53.566036452511355),
Kitzelgraswiese,,['landuse:grass'],['POI'],POINT(9.873367671169179 53.46196424803251),
Blumenwiese,,['landuse:meadow'],['POI'],POINT(9.997878598115218 53.486162578515824),
Station Kanu,,['landuse:meadow'],['POI'],POINT(9.998106913986813 53.48610584296273),
Station Honigbienen,,['landuse:meadow'],['POI'],POINT(9.99827855043024 53.48605926593303),
Infostation Bodenleben,,['landuse:meadow'],['POI'],POINT(9.998367000000002 53.48602023555083),
Kräutergarten,,['leisure:garden'],['POI'],POINT(9.998499826881481 53.48595715332943),
Veranstaltungsplatz,,['landuse:meadow'],['POI'],POINT(9.998771059068643 53.48586970122716),
Station Hochbeete,,['leisure:garden'],['POI'],POINT(9.998308993547585 53.48586669466751),
Blumenwiese,,['landuse:meadow'],['POI'],POINT(9.998681195517083 53.48570352285489),
Station Boden,"Erdhaufen, hier kann man durch eine Scheibe in das innere es Bodens gucken.",['leisure:garden'],['POI'],POINT(9.998889149152442 53.485684896239924),
Weidentunnel,Ein Tunnel aus Weiden,['leisure:garden'],['POI'],POINT(9.999056139231389 53.48560654761889),
Ruhebereich,,['landuse:grass'],['POI'],POINT(9.999102108449224 53.48555184601512),
Mitmach-Garten,,['leisure:garden'],['POI'],POINT(10.110030320787306 53.62982277107337),
Festwiese,,['landuse:recreation_ground'],['POI'],POINT(10.083513349125338 53.49013663489242),
Pocket-Park Paciusweg,,['leisure:park'],['POI'],POINT(9.939052278456215 53.5765527640556),
Innenhof,,['leisure:park'],['POI'],POINT(9.961735400214167 53.6418563950507),
Zen Garten,,['leisure:garden'],['POI'],POINT(9.861982450000001 53.56457215),
Literarischer Garten,,['leisure:park'],['POI'],POINT(9.987162554613777 53.594470013046646),
Mittelmeerterrassen,,['leisure:garden'],['POI'],POINT(9.985578023552037 53.55965038268327),
Magret-Thiede-Park,"Frau Magret Thiede, geboren am 04. November 1946, ist eines der 315 Opfer der Sturmflut, welche in der Nacht vom 16./17. Februar 1962 in Georgswerder, Langenhövel 49 b, in den Fluten verstarb.",['leisure:park'],['POI'],POINT(10.017864734456662 53.511409101321156),
Flottbek,,"['natural:water', 'water:pond']",['POI'],POINT(9.869526597114813 53.56059361032517),
Flottbek,,"['natural:water', 'water:pond']",['POI'],POINT(9.873485168914252 53.55497467494635),
Wilde Wiese,,['landuse:meadow'],['POI'],POINT(9.996906084106334 53.666663917280694),
Park Strandhöft,,['leisure:park'],['POI'],POINT(9.9886149014943 53.53994609700396),
Entwässerungsanlage,,"['natural:water', 'water:pond']",['POI'],POINT(9.919061141014001 53.45021762167706),
Entwässerungsanlage,,"['natural:water', 'water:pond']",['POI'],POINT(9.918815354800516 53.44982318013408),
Rübenkamp,,['leisure:park'],['POI'],POINT(10.038111334121258 53.59103675919994),
Horneckswisch,,['leisure:park'],['POI'],POINT(9.90272559196511 53.61894044988728),
Saselbek,,"['natural:water', 'water:pond']",['POI'],POINT(10.16402646254997 53.649976432664076),
Depenreienwiesen,,['landuse:meadow'],['POI'],POINT(10.169740444784935 53.66609964072616),
Engelbekteich,,"['natural:water', 'water:pond']",['POI'],POINT(9.984949523671588 53.450742075957585),
Finkenwerder Süderelbe,,"['leisure:nature_reserve', 'protection_title:Naturschutzgebiet']",['POI'],POINT(9.848904778555383 53.51848064702801),
Angela-Pietrowski-Park,"Frau Angela Pietrowski, geboren am 11. April 1958, ist eines der 315 Opfer der Sturmflut, welche in der Nacht vom 16./17. Februar 1962 in Georgswerder am Niedergeorgswerder Deich, Kleingartenverein 723 Parzelle 31, in den Fluten verstarb.",['leisure:park'],['POI'],POINT(10.019065390149903 53.50880065648296),
Marmorgarten,,['leisure:garden'],['POI'],POINT(10.016971170366617 53.55396699746063),
Arboretum Marienhof,,"['leisure:garden', 'access:customers']",['AOI'],,POINT(10.088607269183825 53.65924875986045)
Raakmoor,,"['leisure:nature_reserve', 'protection_title:Naturschutzgebiet']",['AOI'],,POINT(10.037618054414176 53.66387469106062)
Stadtparksee,de:Stadtparksee,"['natural:water', 'water:pond']",['AOI'],,POINT(10.025422643016965 53.5932547308517)
Öjendorfer See,de:Öjendorfer See,"['natural:water', 'water:lake']",['AOI'],,POINT(10.139704571758703 53.55898277636553)
Rückhaltebecken Berner Au,,['natural:water'],['AOI'],,POINT(10.124423077580879 53.621203223134145)
Alter Teich,,['natural:water'],['AOI'],,POINT(10.080137938733168 53.62190407185378)
Rückhaltebecken Blockhorn,,"['natural:water', 'water:reservoir']",['AOI'],,POINT(10.120252301377114 53.632347882255196)
Mühlenteichpark,de:Mühlenteichpark (Hamburg-Wandsbek),['leisure:park'],['AOI'],,POINT(10.060664765825392 53.57510361601025)
Außenalster,de:Alster#Außenalster,"['natural:water', 'water:lake']",['AOI'],,POINT(10.005735972398943 53.56633100038381)
Hegen,,['landuse:forest'],['AOI'],,POINT(10.170470641313637 53.59091517479048)
Nordmarkteich,,"['natural:water', 'water:pond']",['AOI'],,POINT(10.108685334339981 53.58488129122883)
Grünzug Josthöhe,,['leisure:park'],['AOI'],,POINT(10.047756579529967 53.63953265151735)
Sievertsche Tongrube,,['natural:wood'],['AOI'],,POINT(10.056159748035594 53.644311994854704)
Große Wallanlagen,de:Hamburger Wallanlagen,['leisure:park'],['AOI'],,POINT(9.97440771599878 53.55310150767002)
Donners-Park,de:Donners Park,['leisure:park'],['AOI'],,POINT(9.923952286215819 53.54523701454893)
Schwarzenberg,,['leisure:park'],['AOI'],,POINT(9.970552752786931 53.465436900870536)
Langer Iland,,['landuse:meadow'],['AOI'],,POINT(10.114798112374864 53.664938519459035)
Achtern Hoff,,['landuse:meadow'],['AOI'],,POINT(10.113795563142371 53.671662119044186)
Appelhoffweiher,,"['natural:water', 'water:pond']",['AOI'],,POINT(10.059941475744848 53.60440322942472)
Kupferpark,,['leisure:park'],['AOI'],,POINT(10.119607194464253 53.59756614131827)
Pohlmannsee,,['natural:water'],['AOI'],,POINT(10.101191628235624 53.59229829106101)
Trabrennbahn,,['leisure:park'],['AOI'],,POINT(10.103361777520321 53.59476281005414)
Bergedorfer Schlossgarten,de:Schloss Bergedorf#Der Schlosspark,"['leisure:park', 'landuse:recreation_ground']",['AOI'],,POINT(10.213256249764402 53.48950277794045)
Steinfurths Diek,de:Steinfurths Diek,"['natural:water', 'water:river']",['AOI'],,POINT(10.149910029242315 53.535860493670945)
Jenfelder Moorpark,,['leisure:park'],['AOI'],,POINT(10.119242519004194 53.57608920425546)
Park am Ziegelteich,,['leisure:park'],['AOI'],,POINT(9.934568145502455 53.574248027472855)
Borsteler Jäger,,['landuse:forest'],['AOI'],,POINT(9.988070204105776 53.61811878501017)
Birke I,,['landuse:forest'],['AOI'],,POINT(10.323470194802935 53.44471378368734)
Rückhaltebecken Bornbach,,"['natural:water', 'water:basin']",['AOI'],,POINT(10.020034413478452 53.674273771848334)
Stellmoorer Tunneltal,,"['leisure:nature_reserve', 'protection_title:Naturschutzgebiet']",['AOI'],,POINT(10.18313279713062 53.623961898832135)
Sternschanzenpark,de:Sternschanzenpark,['leisure:park'],['AOI'],,POINT(9.970845598365084 53.56529316429185)
Vollhöfner Wald,,['natural:wood'],['AOI'],,POINT(9.889465959656375 53.50566961539388)
Kupferteich,,['natural:water'],['AOI'],,POINT(10.11956716621395 53.596681774537096)
Raakmoor,,['natural:wood'],['AOI'],,POINT(10.036450511712502 53.65995517965565)
Schiffbeker Moor,,['leisure:park'],['AOI'],,POINT(10.110581827606545 53.557550886387936)
Schwimmbad Billstedt,,"['leisure:water_park', 'landuse:recreation_ground']",['AOI'],,POINT(10.117436152076246 53.540693051798115)
Waldpark Steinfurth,,['leisure:park'],['AOI'],,POINT(10.149262950623816 53.53444634706452)
Boberger Niederung,de:Naturschutzgebiet Boberger Niederung,['leisure:nature_reserve'],['AOI'],,POINT(10.147297810344119 53.5131657077414)
Rodenbeker Quellental,,"['leisure:nature_reserve', 'protection_title:Naturschutzgebiet']",['AOI'],,POINT(10.121691561008571 53.689743193397995)
Hempenkamp - Eichenrehmen,,['leisure:park'],['AOI'],,POINT(10.181037447652999 53.64877228642418)
Wesselhoeftpark,,['leisure:park'],['AOI'],,POINT(9.858730630659824 53.550924895013324)
Jenischpark,de:Jenischpark,['leisure:park'],['AOI'],,POINT(9.86905313727137 53.55110413466191)
Loki-Schmidt-Garten,de:Loki-Schmidt-Garten,['leisure:park'],['AOI'],,POINT(9.861093130107502 53.562454384503184)
Hirschpark,de:Hirschpark (Hamburg),['leisure:park'],['AOI'],,POINT(9.82581527564517 53.556765362751385)
Lise-Meitner-Park,,['leisure:park'],['AOI'],,POINT(9.873751247801552 53.5777599813228)
Traunspark,,['leisure:park'],['AOI'],,POINT(10.045074890453218 53.53056542370391)
Viertes Wandsbeker Gehölz,de:Wandsbeker Gehölz,"['leisure:park', 'landuse:forest']",['AOI'],,POINT(10.095480422890146 53.56710140629615)
Liliencronpark,,['leisure:park'],['AOI'],,POINT(10.154335276128386 53.59998248484628)
Reemtsma-Park,,['leisure:park'],['AOI'],,POINT(9.874924544875975 53.55065797978774)
Wohldorfer Wald,,['landuse:forest'],['AOI'],,POINT(10.140257380015896 53.70369940424942)
Eichtalpark,de:Eichtalpark,['leisure:park'],['AOI'],,POINT(10.090332795329289 53.5792509587397)
Pulverhofpark,,['leisure:park'],['AOI'],,POINT(10.136287680764257 53.596465890276264)
Kellinghusenpark,de:Kellinghusenpark,['leisure:park'],['AOI'],,POINT(9.988541534773358 53.58853219129345)
Eppendorfer Park,de:Eppendorfer Park,['leisure:park'],['AOI'],,POINT(9.979047274237926 53.589320108207936)
Wesselhoeftteich,,"['natural:water', 'water:pond']",['AOI'],,POINT(9.85953341301991 53.54974547406658)
Westerpark,,['leisure:park'],['AOI'],,POINT(9.860106660228308 53.554555994612265)
Haselknick,,['leisure:park'],['AOI'],,POINT(10.119637609057348 53.6945532340484)
Wilhelmsburger Rathauspark,,['leisure:park'],['AOI'],,POINT(9.996563401658072 53.498147844680226)
Alsenpark,,['leisure:park'],['AOI'],,POINT(9.948611906433618 53.56560921637353)
Ammersbek-Niederung,,"['leisure:nature_reserve', 'protection_title:Naturschutzgebiet']",['AOI'],,POINT(10.187104419656237 53.69982641488253)
Duvenstedter Brook,,"['leisure:nature_reserve', 'protection_title:Naturschutzgebiet']",['AOI'],,POINT(10.166853270555908 53.72290447370814)
Rathenaupark,,['leisure:park'],['AOI'],,POINT(9.912605823805908 53.54959980744121)
Drittes Wandsbeker Gehölz,de:Wandsbeker Gehölz,"['leisure:park', 'landuse:forest']",['AOI'],,POINT(10.089307788188753 53.56769188308404)
Altonaer Balkon,de:Altonaer Balkon,['leisure:park'],['AOI'],,POINT(9.937997426138582 53.545379155832286)
Rosengarten,,['leisure:park'],['AOI'],,POINT(9.91826571923399 53.54521537638661)
Luther- Park,,"['leisure:park', 'landuse:forest']",['AOI'],,POINT(9.90119752308485 53.57181491438147)
Park Bahrenfelder See,,"['leisure:park', 'landuse:forest']",['AOI'],,POINT(9.898897966290932 53.56707725142525)
Unterburger Absetzteiche,,"['natural:water', 'water:pond']",['AOI'],,POINT(9.917407085061 53.48197354632415)
Kammteiche,,['natural:water'],['AOI'],,POINT(9.747528930284622 53.603166141736516)
Niendorfer Gehege,de:Niendorfer Gehege,['landuse:forest'],['AOI'],,POINT(9.936447141671401 53.613527363639285)
Rüdigerteich,,"['natural:water', 'water:lake']",['AOI'],,POINT(9.74877868323953 53.59660804391104)
Stellmoor-Ahrensburger Tunneltal,de:Stellmoor–Ahrensburger Tunneltal,"['leisure:nature_reserve', 'protection_title:Naturschutzgebiet']",['AOI'],,POINT(10.221286713455566 53.65167825512264)
Bergedorfer Rathauspark,,['leisure:park'],['AOI'],,POINT(10.22064590574477 53.486402695552265)
Rodenbeker Teich,,['natural:water'],['AOI'],,POINT(10.11870721656053 53.68391347845818)
Parkanlagen Rahweg,,['leisure:park'],['AOI'],,POINT(9.976289994779973 53.634247793066336)
Zweites Wandsbeker Gehölz,de:Wandsbeker Gehölz,"['leisure:park', 'landuse:forest']",['AOI'],,POINT(10.081263315017631 53.569016954506516)
Tegelsbarg,,['leisure:park'],['AOI'],,POINT(10.058010824694907 53.65370934561123)
Eppendorfer Mühlenteich,,['leisure:park'],['AOI'],,POINT(9.987436441688345 53.599942732273064)
Hayns Park,de:Hayns Park,['leisure:park'],['AOI'],,POINT(9.989799020747775 53.595371091555144)
Bergedorfer Gehölz,de:Bergedorfer Gehölz,['landuse:forest'],['AOI'],,POINT(10.237309084895001 53.492579836643074)
Park Wiebelstraße,,['leisure:park'],['AOI'],,POINT(9.90670645149266 53.603873536727605)
Berner Gutspark,,['leisure:park'],['AOI'],,POINT(10.135165538623152 53.62756518904772)
Grootmoorweiher,,"['natural:water', 'water:pond']",['AOI'],,POINT(10.094748122761827 53.632891420255966)
Jugendpark,,['leisure:park'],['AOI'],,POINT(10.147682049683661 53.59739518321001)
Tangstedter Forst,,['landuse:forest'],['AOI'],,POINT(10.051236767788614 53.71920319397714)
Grünanlage Buschkoppel,,['landuse:forest'],['AOI'],,POINT(10.206746707423983 53.51416377163485)
Grünes Zentrum,,['leisure:park'],['AOI'],,POINT(10.20516494552603 53.50794111734825)
Sander Tannen,de:Sander Tannen,['natural:wood'],['AOI'],,POINT(10.19262684060262 53.49823544420492)
Wilhelmsburger Inselpark,,['leisure:park'],['AOI'],,POINT(9.999146799264977 53.49291419914696)
Großer Teich,,['natural:water'],['AOI'],,POINT(10.14857292038992 53.65092299199271)
Grüne Mitte,,['leisure:park'],['AOI'],,POINT(10.155298304995716 53.48688869257474)
Landschaftskorridor Allermöhe,,['landuse:meadow'],['AOI'],,POINT(10.13415317689597 53.488859461445614)
Geesthang,,['natural:wood'],['AOI'],,POINT(10.235740602224435 53.47949112175859)
Horner Park,,['leisure:park'],['AOI'],,POINT(10.082155348420882 53.547100462747025)
Helmuth-Schack-See,,['natural:water'],['AOI'],,POINT(9.842049824526335 53.594129528009745)
Rhee,,['natural:wood'],['AOI'],,POINT(10.043511783454575 53.50207048860104)
Jenfelder Moor,,['natural:water'],['AOI'],,POINT(10.120070959092848 53.57624621121635)
Brinkmannscher Park,,['leisure:park'],['AOI'],,POINT(10.006817663128377 53.43748431064484)
